datetime, TC_4, TC_3, TC_2, TC_1, TC_8, TC_7, TC_6, TC_5, Fan Current L, Fan Currrent R, T_L, RH_L, T_R, RH_R, T_Out, RH_Out
1490870942, 14.1875000000, 15.8750000000, 15.4624996185, 15.7250003815, 13.2875003815, 12.1625003815, 14.2624998093, 12.5000000000, 64.1200027466, 73.1200027466, 14.0596628189, 27.4341945648, 16.7807273865, 19.3957424164, 13.6999998093, 29.7000007629, 
1490870975, 14.0000000000, 15.6875000000, 15.3125000000, 15.5749998093, 13.1750001907, 12.0500001907, 14.1875000000, 12.4624996185, 48.2000007629, 50.7999992371, 14.0035858154, 27.2510871887, 16.6151676178, 19.4232082367, 13.6000003815, 29.2000007629, 
1490871008, 13.8500003815, 15.5375003815, 15.1250000000, 15.3874998093, 13.1374998093, 12.0124998093, 14.1499996185, 12.3500003815, 56.1199989319, 59.5999984741, 13.9047832489, 27.1824207306, 16.4309139252, 19.6658267975, 13.3999996185, 28.7999992371, 
1490871041, 13.6625003815, 15.3874998093, 15.0124998093, 15.2749996185, 13.0249996185, 11.8999996185, 14.0749998093, 12.2749996185, 57.1199989319, 75.4000015259, 13.8193330765, 27.0832386017, 16.2920570374, 19.7817955017, 13.1999998093, 28.6000003815, 
1490871074, 13.5124998093, 15.1999998093, 14.8625001907, 15.1250000000, 12.9499998093, 11.8249998093, 14.0000000000, 12.1999998093, 51.9199981689, 54.1199989319, 13.7792778015, 26.9855804443, 16.1532001495, 19.8306255341, 13.1999998093, 28.2999992371, 
1490871107, 13.5874996185, 15.0500001907, 14.7124996185, 14.9375000000, 12.9125003815, 11.7500000000, 13.8874998093, 12.1250000000, 56.9199981689, 51.2000007629, 13.7071790695, 26.8848705292, 15.9956512451, 19.8214702606, 13.0000000000, 27.6000003815, 
1490871140, 13.2500000000, 14.8999996185, 14.6374998093, 14.7875003815, 12.8000001907, 11.6750001907, 13.8500003815, 12.0500001907, 66.1999969482, 53.7999992371, 13.6350803375, 26.7353324890, 15.8407716751, 20.0640888214, 12.8999996185, 28.2000007629, 
1490871173, 13.0625000000, 14.7500000000, 14.3750000000, 14.8625001907, 12.7250003815, 11.6000003815, 13.7749996185, 11.9375000000, 62.9199981689, 46.9199981689, 13.5362787247, 26.6834506989, 15.7019147873, 20.3067054749, 12.8000001907, 28.8999996185, 
1490871206, 12.9499998093, 14.6000003815, 14.2624998093, 14.4875001907, 12.6499996185, 11.4875001907, 13.6999998093, 11.8625001907, 55.5200004578, 59.2000007629, 13.4241247177, 26.5659580231, 15.5470361710, 20.3860530853, 12.6999998093, 29.1000003815, 
1490871239, 12.7624998093, 14.4499998093, 14.1125001907, 14.3374996185, 12.5749998093, 11.4125003815, 13.5874996185, 11.7500000000, 55.5999984741, 56.2000007629, 13.3413438797, 26.4652481079, 15.4081792831, 20.3799495697, 12.6999998093, 29.0000000000, 
1490871272, 12.6499996185, 14.3000001907, 13.9624996185, 14.1875000000, 12.5000000000, 11.3374996185, 13.5124998093, 11.6750001907, 57.4000015259, 63.4000015259, 13.2425422668, 26.4423599243, 15.2506294250, 20.6774997711, 12.6999998093, 29.2000007629, 
1490871305, 12.5375003815, 14.1499996185, 13.7749996185, 14.0375003815, 12.4250001907, 11.2624998093, 13.4375000000, 11.6000003815, 54.1199989319, 48.2000007629, 13.1864652634, 26.2958717346, 15.1651792526, 20.7064933777, 12.6999998093, 29.7000007629, 
1490871338, 12.5749998093, 14.0000000000, 13.6999998093, 13.9250001907, 12.3500003815, 11.1875000000, 13.3999996185, 11.5625000000, 59.3199996948, 55.0000000000, 13.1303882599, 26.2592506409, 15.0823984146, 20.9018077850, 12.6999998093, 29.7999992371, 
1490871371, 12.2749996185, 14.0000000000, 13.5874996185, 13.7749996185, 12.2749996185, 11.1125001907, 13.2875003815, 11.4499998093, 44.4000015259, 69.1200027466, 13.0743112564, 26.1478595734, 14.9702453613, 21.1444263458, 12.6999998093, 29.6000003815, 
1490871404, 12.1250000000, 13.7749996185, 13.4750003815, 13.9250001907, 12.1999998093, 11.0375003815, 13.2124996185, 11.4125003815, 63.0000000000, 55.3199996948, 12.9915313721, 26.0166320801, 14.8580913544, 20.8346691132, 12.6999998093, 29.2999992371, 
1490871438, 12.0124998093, 13.6625003815, 13.3249998093, 13.5500001907, 12.1250000000, 11.0000000000, 13.1750001907, 11.3374996185, 56.9199981689, 53.2000007629, 12.9621572495, 25.9784851074, 14.7753105164, 21.3321132660, 12.6999998093, 28.7000007629, 
1490871471, 11.8999996185, 13.5124998093, 13.2124996185, 13.4750003815, 12.0874996185, 10.9250001907, 13.0625000000, 11.2624998093, 70.5199966431, 70.3199996948, 12.8900585175, 25.8640422821, 14.6898603439, 21.2008857727, 12.6999998093, 28.1000003815, 
1490871504, 11.7875003815, 13.4375000000, 13.1374998093, 13.3249998093, 11.9750003815, 10.8500003815, 13.0249996185, 11.1875000000, 46.7999992371, 56.5999984741, 12.8046083450, 25.8106346130, 14.6204319000, 21.2130928040, 12.6999998093, 27.5000000000, 
1490871537, 11.7124996185, 13.3249998093, 13.0249996185, 13.2124996185, 11.9375000000, 10.7749996185, 12.9875001907, 11.1499996185, 62.2000007629, 53.3199996948, 12.7351799011, 25.7129783630, 14.5349817276, 21.4419784546, 12.6999998093, 27.2999992371, 
1490871570, 11.6374998093, 13.2124996185, 12.9125003815, 13.1374998093, 11.8625001907, 10.6999998093, 12.8750000000, 11.0375003815, 67.7200012207, 65.5999984741, 12.6363773346, 25.6443119049, 14.4201574326, 21.3641567230, 12.6999998093, 27.2000007629, 
1490871603, 11.5249996185, 13.2500000000, 12.8374996185, 13.0249996185, 11.7500000000, 10.6250000000, 12.8374996185, 10.9624996185, 54.5200004578, 47.0000000000, 12.6096744537, 25.5130844116, 14.3801021576, 21.3962001801, 12.6999998093, 27.0000000000, 
1490871636, 11.4125003815, 13.0249996185, 12.8000001907, 12.9125003815, 11.7124996185, 10.5874996185, 12.7250003815, 10.8874998093, 50.3199996948, 64.5199966431, 12.5108718872, 25.4901962280, 14.2813005447, 21.6067752838, 12.6999998093, 26.7000007629, 
