datetime, TC_4, TC_3, TC_2, TC_1, TC_8, TC_7, TC_6, TC_5, Fan Current L, Fan Currrent R, T_L, RH_L, T_R, RH_R, T_Out, RH_Out
1491302774, 18.3875007629, 19.9249992371, 19.2124996185, 19.4750003815, 110.9749984741, 96.5000000000, 78.9875030518, 113.4124984741, -0.2000000030, 44.3199996948, 26.0921649933, 95.3719406128, 21.5632877350, 60.2960243225, 22.6000003815, 63.4000015259, 
1491302807, 18.4249992371, 19.9249992371, 19.2124996185, 19.4750003815, 111.4625015259, 97.1374969482, 79.6999969482, 113.8625030518, -0.2800000012, 47.5999984741, 26.2897682190, 94.7722625732, 21.5632877350, 60.3997879028, 22.6000003815, 63.2000007629, 
1491302840, 18.4249992371, 19.9624996185, 19.2500000000, 19.4750003815, 111.9124984741, 97.7750015259, 80.3375015259, 114.3874969482, 0.0000000000, 53.2000007629, 26.5140762329, 94.1710510254, 21.5899906158, 60.2960243225, 22.6000003815, 63.2999992371, 
