datetime, TC_4, TC_3, TC_2, TC_1, TC_8, TC_7, TC_6, TC_5, Fan Current L, Fan Currrent R, T_L, RH_L, T_R, RH_R, T_Out, RH_Out
1491947212, 27.1625003815, 27.1625003815, 26.5625000000, 27.7999992371, 25.5874996185, 25.1000003815, 25.7000007629, 25.3250007629, 56.0000000000, 56.5200004578, 27.1095600128, 46.6849784851, 28.5996036530, 36.8688468933, 26.0000000000, 54.0000000000, 
1491947245, 27.0125007629, 26.8250007629, 26.4500007629, 27.7999992371, 25.5125007629, 25.1375007629, 25.6250000000, 25.2124996185, 77.9199981689, 57.0000000000, 27.0107574463, 46.6575126648, 28.5141525269, 37.0748443604, 25.8999996185, 54.0000000000, 
1491947278, 26.8999996185, 26.7124996185, 26.3374996185, 27.5750007629, 25.4375000000, 24.9500007629, 25.5125007629, 25.1375007629, 57.4000015259, 54.3199996948, 26.9279766083, 46.5537490845, 28.4019985199, 37.3128852844, 25.7999992371, 54.2000007629, 
1491947311, 26.8250007629, 26.6000003815, 26.2250003815, 27.4624996185, 25.3624992371, 24.8374996185, 25.4375000000, 25.1000003815, 44.2000007629, 56.7999992371, 26.8425273895, 46.4759292603, 28.3299007416, 37.5066757202, 25.7999992371, 54.2999992371, 
1491947344, 26.6749992371, 26.4874992371, 26.1124992371, 27.3125000000, 25.2875003815, 24.7625007629, 25.3624992371, 24.9874992371, 54.0000000000, 66.0000000000, 26.7597465515, 46.4347305298, 28.1910438538, 37.6821556091, 25.7000007629, 54.5000000000, 
1491947377, 26.5625000000, 26.3750000000, 25.9624996185, 27.2000007629, 25.2124996185, 24.6875000000, 25.2875003815, 24.8750000000, 56.1199989319, 52.2000007629, 26.6449222565, 46.4606704712, 28.1216144562, 37.8728904724, 25.7000007629, 54.5999984741, 
1491947410, 26.4500007629, 26.4500007629, 25.8875007629, 27.0874996185, 25.1375007629, 24.5750007629, 25.2124996185, 24.7999992371, 52.1199989319, 65.4000015259, 26.5461196899, 46.4377822876, 28.0094604492, 38.0102233887, 25.6000003815, 54.7000007629, 
1491947443, 26.3374996185, 26.1499996185, 25.7749996185, 27.1250000000, 25.0249996185, 24.4624996185, 25.1000003815, 24.7250003815, 43.3199996948, 59.2000007629, 26.4473190308, 46.3660621643, 27.9079875946, 38.2162208557, 25.5000000000, 54.7000007629, 
1491947476, 26.2625007629, 26.0375003815, 25.6250000000, 26.8624992371, 24.9500007629, 24.4249992371, 25.0249996185, 24.6499996185, 43.7999992371, 43.5999984741, 26.3511867523, 46.3706398010, 27.7958335876, 38.4542617798, 25.5000000000, 54.7999992371, 
1491947509, 26.1499996185, 25.9249992371, 25.5499992371, 26.7875003815, 24.8374996185, 24.3125000000, 24.9125003815, 24.5750007629, 61.3199996948, 65.5199966431, 26.2523841858, 46.3202857971, 27.7397575378, 38.6205825806, 25.3999996185, 55.0000000000, 
1491947542, 26.0375003815, 25.8125000000, 25.4750003815, 26.6749992371, 24.7625007629, 24.2374992371, 24.8374996185, 24.4624996185, 45.1199989319, 59.7999992371, 26.2230110168, 46.2729835510, 27.6543064117, 38.6984062195, 25.3999996185, 55.0999984741, 
