datetime, TC_4, TC_3, TC_2, TC_1, TC_8, TC_7, TC_6, TC_5, Fan Current L, Fan Currrent R, T_L, RH_L, T_R, RH_R, T_Out, RH_Out
1488353139, 23.7124996185, 23.6000003815, 23.0375003815, 24.4624996185, 85.9250030518, 93.0500030518, 82.7375030518, 69.4625015259, -0.4000000060, 63.1199989319, 27.6169223785, 93.6308822632, 25.4272518158, 30.3562984467, 22.2000007629, 45.9000015259, 
1488353172, 23.6749992371, 23.5625000000, 22.9624996185, 24.3875007629, 87.1250000000, 94.3249969482, 84.0124969482, 70.6624984741, -0.4000000060, 55.5200004578, 27.7584495544, 93.3287582397, 25.3978786469, 30.4753189087, 22.1000003815, 45.9000015259, 
1488353205, 23.6000003815, 23.4874992371, 22.9249992371, 24.3125000000, 88.1750030518, 95.4124984741, 85.1374969482, 71.6374969482, -0.4799999893, 69.1200027466, 27.9400329590, 92.8633575439, 25.3418025970, 30.6172275543, 22.1000003815, 45.9000015259, 
1488353238, 23.5249996185, 23.4500007629, 22.8500003815, 24.2374992371, 89.1500015259, 96.4250030518, 86.1125030518, 72.6125030518, -0.2800000012, 43.7200012207, 28.0815601349, 92.2728347778, 25.2857246399, 30.7362480164, 22.1000003815, 45.9000015259, 
1488353271, 23.5625000000, 23.3750000000, 22.7749996185, 24.2000007629, 90.0124969482, 97.3249969482, 87.0500030518, 73.4749984741, -0.2000000030, 59.5999984741, 28.2791633606, 91.5709152222, 25.2162971497, 30.8583202362, 22.1000003815, 46.0000000000, 
1488353304, 23.3750000000, 23.2999992371, 22.8500003815, 24.1250000000, 90.7624969482, 98.1500015259, 87.8750000000, 74.3000030518, -0.4799999893, 58.5200004578, 28.4740982056, 90.9208831787, 25.1735706329, 31.0109100342, 22.1000003815, 46.0000000000, 
1488353337, 23.3374996185, 23.2250003815, 22.6625003815, 24.2749996185, 91.4749984741, 98.9375000000, 88.6250000000, 75.0500030518, -0.6000000238, 58.1199989319, 28.6449985504, 90.1075744629, 25.1041431427, 31.1619739532, 22.1000003815, 46.0999984741, 
1488353370, 23.2999992371, 23.1499996185, 22.5874996185, 24.0125007629, 92.1500015259, 99.6500015259, 89.3375015259, 75.7624969482, -0.4799999893, 73.9199981689, 28.8426036835, 89.3339462280, 25.0480651855, 31.3023567200, 22.1000003815, 46.2000007629, 
1488353403, 23.2250003815, 23.0750007629, 22.5125007629, 23.9750003815, 92.7874984741, 100.2874984741, 89.9749984741, 76.4749984741, -0.4799999893, 62.4000015259, 29.0108337402, 88.5053787231, 25.0053405762, 31.3267726898, 22.1000003815, 46.2000007629, 
1488353436, 23.1499996185, 23.0375003815, 22.4750003815, 23.8624992371, 93.3499984741, 100.8874969482, 90.5374984741, 77.0374984741, -0.2000000030, 50.5999984741, 29.1496906281, 87.8828125000, 24.9492645264, 31.3710231781, 22.0000000000, 46.2999992371, 
