datetime, TC_4, TC_3, TC_2, TC_1, TC_8, TC_7, TC_6, TC_5, Fan Current L, Fan Currrent R, T_L, RH_L, T_R, RH_R, T_Out, RH_Out
1491438185, 29.1499996185, 28.5874996185, 28.4375000000, 29.7500000000, 28.6250000000, 28.2500000000, 28.7374992371, 28.5499992371, 52.5999984741, 60.5999984741, 30.6157016754, 41.0559234619, 30.8400096893, 46.2226295471, 30.0000000000, 60.0000000000, 
1491438218, 29.0000000000, 28.5499992371, 28.5874996185, 29.7500000000, 28.5874996185, 28.2500000000, 28.7000007629, 28.5499992371, 66.5199966431, 53.3199996948, 30.6317234039, 41.0559234619, 30.8400096893, 46.3294410706, 30.0000000000, 60.0000000000, 
1491438251, 28.9624996185, 28.5125007629, 28.3999996185, 29.8624992371, 28.5874996185, 28.2500000000, 28.7000007629, 28.5499992371, 53.4000015259, 54.7999992371, 30.6157016754, 41.0269317627, 30.8266582489, 46.3370704651, 30.0000000000, 59.9000015259, 
1491438284, 28.9249992371, 28.5499992371, 28.3624992371, 29.7124996185, 28.6250000000, 28.2500000000, 28.7000007629, 28.5499992371, 44.2000007629, 52.4000015259, 30.5889987946, 40.9781036377, 30.8106346130, 46.4576187134, 30.0000000000, 59.7000007629, 
1491438317, 29.3374996185, 28.4750003815, 28.3250007629, 29.6375007629, 28.5874996185, 28.2124996185, 28.6625003815, 28.5874996185, 61.5999984741, 51.4000015259, 30.5756473541, 40.9781036377, 30.7839317322, 46.5629043579, 30.0000000000, 59.7000007629, 
1491438351, 28.8875007629, 28.4750003815, 28.3250007629, 29.6375007629, 28.5499992371, 28.2124996185, 28.7000007629, 28.5125007629, 57.0000000000, 60.1199989319, 30.5756473541, 41.0055694580, 30.7545585632, 46.6392021179, 30.0000000000, 59.7999992371, 
1491438384, 28.8875007629, 28.4375000000, 28.2875003815, 29.6000003815, 28.5499992371, 28.2124996185, 28.6625003815, 28.5125007629, 62.3199996948, 62.7200012207, 30.5462722778, 40.9460601807, 30.7545585632, 46.7582206726, 30.0000000000, 59.7999992371, 
1491438417, 28.8500003815, 28.6250000000, 28.2500000000, 29.5625000000, 28.5125007629, 28.1749992371, 28.6250000000, 28.4750003815, 53.1199989319, 47.0000000000, 30.5756473541, 40.9628448486, 30.7545585632, 46.8085746765, 30.0000000000, 59.7000007629, 
1491438450, 28.8500003815, 28.3624992371, 28.2500000000, 29.7124996185, 28.5125007629, 28.1749992371, 28.6250000000, 28.4750003815, 63.9199981689, 67.1999969482, 30.5596237183, 40.9597930908, 30.7545585632, 46.9459075928, 30.1000003815, 59.5000000000, 
1491438483, 28.8500003815, 28.3624992371, 28.2124996185, 29.4874992371, 28.5125007629, 28.1749992371, 28.6250000000, 28.4750003815, 43.5999984741, 51.2000007629, 30.5596237183, 40.9460601807, 30.7145042419, 46.9825286865, 30.1000003815, 59.4000015259, 
1491438516, 28.7749996185, 28.3250007629, 28.2500000000, 29.5249996185, 28.5125007629, 28.1375007629, 28.6250000000, 28.4750003815, 55.7200012207, 47.0000000000, 30.5462722778, 40.9323272705, 30.6984825134, 47.0252532959, 30.1000003815, 59.4000015259, 
1491438549, 28.7749996185, 28.3250007629, 28.1749992371, 29.4874992371, 28.5125007629, 28.1375007629, 28.5874996185, 28.4375000000, 68.1999969482, 58.9199981689, 30.5756473541, 40.9033355713, 30.6984825134, 47.1015472412, 30.1000003815, 59.2999992371, 
1491438582, 28.7749996185, 28.3250007629, 28.1375007629, 29.4874992371, 28.4750003815, 28.1375007629, 28.5874996185, 28.4375000000, 54.5200004578, 44.0000000000, 30.5462722778, 40.8712882996, 30.6717777252, 47.2083625793, 30.1000003815, 59.2999992371, 
1491438615, 28.7374992371, 28.4750003815, 28.1375007629, 29.4874992371, 28.5125007629, 28.1000003815, 28.5874996185, 28.4375000000, 65.8000030518, 59.7200012207, 30.5329208374, 40.8407707214, 30.6424045563, 47.3365364075, 30.1000003815, 59.2000007629, 
1491438648, 28.7374992371, 28.2500000000, 28.2875003815, 29.4125003815, 28.4750003815, 28.1000003815, 28.5874996185, 28.4375000000, 49.4000015259, 69.1200027466, 30.5462722778, 40.9124908447, 30.6290531158, 47.3762130737, 30.1000003815, 59.2000007629, 
1491438681, 28.6625003815, 28.2500000000, 28.1000003815, 29.4125003815, 28.3624992371, 28.1000003815, 28.5499992371, 28.3999996185, 64.5999984741, 45.3199996948, 30.5035476685, 40.9277496338, 30.6157016754, 47.4830245972, 30.1000003815, 59.2999992371, 
1491438714, 28.6625003815, 28.2500000000, 28.0625000000, 29.3750000000, 28.4375000000, 28.1000003815, 28.5499992371, 28.3999996185, 53.4000015259, 61.4000015259, 30.5195693970, 40.9124908447, 30.6157016754, 47.5593185425, 30.1000003815, 59.4000015259, 
