datetime, TC_4, TC_3, TC_2, TC_1, TC_8, TC_7, TC_6, TC_5, Fan Current L, Fan Currrent R, T_L, RH_L, T_R, RH_R, T_Out, RH_Out
1491698567, 28.7000007629, 28.1749992371, 28.1375007629, 29.4500007629, 84.5749969482, 90.0875015259, 81.0500030518, 68.7500000000, -0.4799999893, 43.4000015259, 34.0550842285, 99.6963424683, 30.7545585632, 54.4945449829, 30.7000007629, 64.6999969482, 
1491698600, 28.7000007629, 28.1749992371, 28.1000003815, 29.4500007629, 85.9250030518, 91.5500030518, 82.4749984741, 69.9875030518, -0.4000000060, 50.1199989319, 34.2233161926, 99.6841354370, 30.7972831726, 54.5281143188, 30.7999992371, 64.5000000000, 
1491698633, 28.7000007629, 28.3624992371, 28.1375007629, 29.4500007629, 87.1999969482, 92.9000015259, 83.7874984741, 71.0749969482, -0.4000000060, 56.2000007629, 34.4235916138, 99.7466964722, 30.7972831726, 54.5693130493, 30.7999992371, 64.4000015259, 
1491698666, 28.7374992371, 28.1749992371, 28.1375007629, 29.5625000000, 88.3249969482, 94.1374969482, 84.9875030518, 72.0500030518, -0.4799999893, 49.3199996948, 34.6318778992, 99.7207565308, 30.8266582489, 54.5998306274, 30.7999992371, 64.4000015259, 
1491698699, 28.7374992371, 28.1749992371, 28.1375007629, 29.4500007629, 89.3375015259, 95.2249984741, 86.0374984741, 72.9499969482, -0.4000000060, 49.5999984741, 34.8321495056, 99.6597213745, 30.8266582489, 54.6471366882, 30.8999996185, 64.4000015259, 
1491698732, 28.7374992371, 28.1375007629, 28.1000003815, 29.4125003815, 90.3125000000, 96.2750015259, 87.0500030518, 73.8499984741, -0.2000000030, 57.5999984741, 34.9710083008, 99.5605392456, 30.8266582489, 54.6868095398, 30.8999996185, 64.1999969482, 
1491698765, 28.7374992371, 28.1749992371, 28.1375007629, 29.4125003815, 91.2125015259, 97.2500000000, 87.9499969482, 74.6374969482, -0.4799999893, 46.2000007629, 35.1125335693, 99.3209762573, 30.8400096893, 54.7508964539, 30.8999996185, 64.0000000000, 
1491698798, 28.7374992371, 28.1375007629, 28.1375007629, 29.4500007629, 92.0374984741, 98.1500015259, 88.7750015259, 75.4625015259, -0.2800000012, 50.2000007629, 35.2407112122, 98.8967742920, 30.8266582489, 54.7829399109, 30.8999996185, 63.9000015259, 
1491698831, 28.8125000000, 28.1375007629, 28.1375007629, 29.4125003815, 92.8249969482, 98.9375000000, 89.5625000000, 76.1750030518, -0.4000000060, 67.5199966431, 35.3662147522, 98.3794937134, 30.8266582489, 54.8607597351, 30.8999996185, 63.9000015259, 
1491698864, 28.7000007629, 28.1375007629, 28.2124996185, 29.4125003815, 93.5749969482, 99.6875000000, 90.2750015259, 76.8499984741, -0.4000000060, 55.3199996948, 35.4516677856, 97.6195907593, 30.8266582489, 54.9584197998, 30.8999996185, 64.0000000000, 
1491698897, 28.7374992371, 28.1375007629, 28.1000003815, 29.4125003815, 94.1374969482, 100.4375000000, 90.9124984741, 77.5250015259, -0.2000000030, 56.3199996948, 35.5077438354, 97.1099395752, 30.7705802917, 55.0225067139, 30.7999992371, 64.0000000000, 
1491698930, 28.7000007629, 28.1375007629, 28.1000003815, 29.3750000000, 94.8499984741, 101.0374984741, 91.5500030518, 78.1624984741, -0.4000000060, 50.7999992371, 35.5905227661, 96.6124954224, 30.7972831726, 55.0896453857, 30.7999992371, 64.0000000000, 
1491698964, 28.7000007629, 28.1000003815, 28.0625000000, 29.4125003815, 95.4124984741, 101.6374969482, 92.1125030518, 78.8000030518, -0.2800000012, 59.5200004578, 35.7053489685, 96.1455688477, 30.7705802917, 55.1140594482, 30.7000007629, 64.0000000000, 
1491698997, 28.7000007629, 28.1375007629, 28.1000003815, 29.3750000000, 95.9749984741, 102.1999969482, 92.5999984741, 79.3625030518, -0.4799999893, 56.7200012207, 35.8335227966, 95.7061080933, 30.7412071228, 55.1689949036, 30.7000007629, 64.0999984741, 
1491699030, 28.7000007629, 28.1000003815, 28.0625000000, 29.3750000000, 96.4625015259, 102.7249984741, 93.1250000000, 79.8874969482, -0.4000000060, 57.7999992371, 35.9029541016, 95.7106857300, 30.7278556824, 55.1949348450, 30.7000007629, 64.1999969482, 
1491699063, 28.6625003815, 28.2875003815, 28.0249996185, 29.3750000000, 96.9499969482, 103.1750030518, 93.5374984741, 80.4499969482, -0.4799999893, 51.7999992371, 35.9590301514, 95.5809860229, 30.7278556824, 55.3093757629, 30.6000003815, 64.4000015259, 
1491699096, 28.6625003815, 28.1375007629, 28.0625000000, 29.3750000000, 97.4000015259, 103.6250000000, 94.0250015259, 80.9000015259, -0.2800000012, 55.9199981689, 36.0845336914, 95.3948287964, 30.7145042419, 55.3597297668, 30.6000003815, 64.5999984741, 
