datetime, TC_4, TC_3, TC_2, TC_1, TC_8, TC_7, TC_6, TC_5, Fan Current L, Fan Currrent R, T_L, RH_L, T_R, RH_R, T_Out, RH_Out
1491774979, 95.7874984741, 99.9124984741, 103.9625015259, 107.8249969482, 41.3375015259, 40.9625015259, 42.0125007629, 40.5875015259, 53.9199981689, -0.8000000119, 38.1300086975, 77.4868392944, 34.4663162231, 88.9112701416, 30.3999996185, 70.4000015259, 
1491775012, 96.6125030518, 100.7750015259, 104.9000015259, 108.6875000000, 40.8499984741, 40.4375000000, 41.4500007629, 40.1749992371, 50.1199989319, -0.4000000060, 37.9777984619, 77.2396392822, 34.6906242371, 88.5404739380, 30.3999996185, 70.1999969482, 
1491775045, 97.4000015259, 101.5625000000, 105.8750000000, 109.5500030518, 40.4000015259, 40.0250015259, 40.9625015259, 39.7249984741, 54.4000015259, -0.6000000238, 37.7775230408, 77.0183868408, 34.8348197937, 86.8070526123, 30.3999996185, 70.0999984741, 
1491775078, 98.1875000000, 102.3499984741, 106.5124969482, 110.4124984741, 39.9124984741, 39.6124992371, 40.4749984741, 39.3499984741, 58.4000015259, -0.6800000072, 37.5959396362, 76.7315139771, 34.9603271484, 86.7887420654, 30.3999996185, 70.0999984741, 
1491775111, 98.8625030518, 103.0625000000, 107.1875000000, 111.0875015259, 39.5750007629, 39.2374992371, 40.0250015259, 38.9749984741, 44.5200004578, -0.6800000072, 37.4677658081, 76.5331497192, 35.0457763672, 85.8228454590, 30.5000000000, 70.1999969482, 
1491775144, 99.4250030518, 103.7375030518, 107.7500000000, 111.7249984741, 39.2000007629, 38.9749984741, 39.6500015259, 38.7500000000, 47.5200004578, -0.2800000012, 37.2995338440, 76.2325439453, 35.1712837219, 84.8249053955, 30.5000000000, 70.0999984741, 
1491775177, 100.0250015259, 104.3375015259, 108.3125000000, 112.2125015259, 38.8624992371, 38.5250015259, 39.2750015259, 38.2999992371, 43.1199989319, -0.6800000072, 37.1313056946, 75.9288940430, 35.2861061096, 83.1998138428, 30.5000000000, 70.0000000000, 
1491775210, 100.5124969482, 104.8625030518, 108.8750000000, 112.6624984741, 38.5250015259, 38.1875000000, 38.9000015259, 38.0374984741, 44.1199989319, -0.6800000072, 36.9737548828, 75.6832199097, 35.4276351929, 82.0584411621, 30.6000003815, 69.9000015259, 
1491775243, 101.0749969482, 105.3874969482, 109.2874984741, 113.0374984741, 38.1875000000, 37.8499984741, 38.5250015259, 37.7000007629, 53.5200004578, -0.4799999893, 36.8188743591, 75.3353195190, 35.5664901733, 81.0559234619, 30.6000003815, 69.6999969482, 
1491775276, 101.5250015259, 106.0625000000, 109.7750015259, 113.3750000000, 37.8875007629, 37.5125007629, 38.2249984741, 37.4000015259, 58.5999984741, -0.6000000238, 36.6239395142, 74.9904632568, 35.7106895447, 79.7436447144, 30.6000003815, 69.5999984741, 
1491775310, 98.1875000000, 103.0625000000, 105.8750000000, 104.3000030518, 37.5875015259, 37.2125015259, 37.9249992371, 37.1375007629, 55.5200004578, 48.5999984741, 36.4663925171, 74.4823379517, 37.8122367859, 78.9135589600, 30.7000007629, 69.5000000000, 
1491775343, 85.7750015259, 91.1750030518, 90.6125030518, 86.7125015259, 37.2125015259, 36.9500007629, 37.6250000000, 36.8375015259, 52.5999984741, 48.4000015259, 36.3115119934, 73.8368835449, 40.0553131104, 71.1390838623, 30.7000007629, 69.4000015259, 
1491775376, 75.9124984741, 81.2750015259, 79.2500000000, 75.9499969482, 36.9874992371, 36.6500015259, 37.2874984741, 36.5374984741, 53.4000015259, 50.4000015259, 36.1432838440, 73.0403594971, 41.0433349609, 66.9733734131, 30.7000007629, 69.3000030518, 
1491775409, 68.3750000000, 73.4000015259, 70.7375030518, 68.4124984741, 36.7249984741, 36.3875007629, 37.0250015259, 36.3125000000, 59.9199981689, 53.7999992371, 36.0017547607, 72.0546264648, 41.3263893127, 64.6631546021, 30.7000007629, 69.1999969482, 
1491775442, 62.4874992371, 67.0625000000, 64.2125015259, 62.5250015259, 36.4249992371, 36.0875015259, 36.7249984741, 36.0499992371, 58.3199996948, 53.5200004578, 35.8735771179, 71.0429534912, 41.3691139221, 62.6764335632, 30.7000007629, 69.1999969482, 
1491775475, 57.9124984741, 62.0374984741, 59.1500015259, 58.1375007629, 36.1624984741, 35.7874984741, 36.5000000000, 35.7500000000, 51.5200004578, 57.4000015259, 35.6759757996, 70.0312805176, 41.2275886536, 60.5157546997, 30.6000003815, 69.1999969482, 
1491775508, 54.4625015259, 57.9874992371, 55.2125015259, 54.7249984741, 35.9000015259, 35.5625000000, 36.2000007629, 35.5625000000, 69.8000030518, 46.4000015259, 35.5344467163, 68.9280548096, 41.0727081299, 58.3184547424, 30.6000003815, 69.3000030518, 
1491775541, 51.6124992371, 54.6875000000, 52.2125015259, 51.9124984741, 35.6375007629, 35.2999992371, 35.9375000000, 35.2999992371, 57.1199989319, 45.5200004578, 35.4089431763, 67.7882080078, 40.9311828613, 55.4741744995, 30.6000003815, 69.3000030518, 
1491775574, 49.3250007629, 51.9874992371, 49.7374992371, 49.7000007629, 35.3750000000, 35.0374984741, 35.7125015259, 35.0750007629, 66.3199996948, 54.7999992371, 35.2834358215, 66.6132583618, 40.7175559998, 52.6787223816, 30.6000003815, 69.4000015259, 
1491775607, 47.5250015259, 49.7750015259, 47.7500000000, 47.9749984741, 35.1875000000, 34.8125000000, 35.4874992371, 34.8499984741, 54.0000000000, 51.7999992371, 35.1552619934, 65.2079010010, 40.4932479858, 50.0923156738, 30.6000003815, 69.3000030518, 
1491775640, 45.9874992371, 47.9749984741, 46.1749992371, 46.5125007629, 34.9625015259, 34.5875015259, 35.2249984741, 34.6250000000, 44.3199996948, 43.0000000000, 35.0698089600, 63.7506675720, 40.2689399719, 47.9270629883, 30.6000003815, 69.0999984741, 
1491775673, 44.6749992371, 46.4000015259, 44.7125015259, 45.2750015259, 34.7374992371, 34.3250007629, 35.0000000000, 34.4375000000, 50.4000015259, 62.0000000000, 34.9576568604, 62.3010597229, 39.9858856201, 45.9632263184, 30.7000007629, 68.9000015259, 
1491775706, 43.7750015259, 45.0499992371, 43.5875015259, 44.1875000000, 34.4749984741, 34.1375007629, 34.7750015259, 34.2125015259, 52.3199996948, 67.3199996948, 34.8321495056, 60.9323272705, 39.7295341492, 43.9993896484, 30.7000007629, 68.8000030518, 
1491775739, 42.6875000000, 43.8499984741, 42.7249984741, 43.3624992371, 34.3250007629, 33.9500007629, 34.5875015259, 34.0250015259, 47.2000007629, 63.5999984741, 34.7173271179, 59.6459922791, 39.4357986450, 42.4933242798, 30.7999992371, 68.6999969482, 
1491775772, 41.8624992371, 42.7625007629, 41.6749992371, 42.4625015259, 34.0250015259, 33.7625007629, 34.3624992371, 33.8375015259, 54.5200004578, 54.5200004578, 34.6185226440, 58.4832534790, 39.1660957336, 41.2985420227, 30.7999992371, 68.5000000000, 
1491775805, 41.0750007629, 41.9375000000, 40.8875007629, 41.7500000000, 33.9124984741, 33.5374984741, 34.1749992371, 33.6875000000, 51.1199989319, 46.2000007629, 34.5063705444, 57.5219345093, 38.9284362793, 40.7064933777, 30.7999992371, 68.1999969482, 
1491775839, 40.4749984741, 41.0750007629, 40.2500000000, 41.1875000000, 33.7249984741, 33.3499984741, 33.9874992371, 33.5374984741, 54.7200012207, 43.7999992371, 34.4235916138, 56.6140213013, 38.6293601990, 40.2868690491, 30.7999992371, 68.0000000000, 
1491775872, 39.8750000000, 40.4375000000, 39.6124992371, 40.5875015259, 33.5374984741, 33.2000007629, 33.7999992371, 33.3499984741, 56.4000015259, 55.9199981689, 34.3247871399, 55.8037681580, 38.4023818970, 40.0656127930, 30.7999992371, 67.8000030518, 
1491775905, 39.4625015259, 39.8375015259, 39.0875015259, 40.0250015259, 33.3875007629, 33.0499992371, 33.6500015259, 33.2000007629, 52.2000007629, 52.4000015259, 34.2660408020, 55.0850677490, 38.1647224426, 39.9664306641, 30.8999996185, 67.6999969482, 
1491775938, 38.8250007629, 39.2374992371, 38.7500000000, 39.5750007629, 33.2374992371, 32.9000015259, 33.5000000000, 33.0499992371, 54.4000015259, 50.5200004578, 34.1405372620, 54.5265884399, 37.9377441406, 39.9572753906, 30.7999992371, 67.6999969482, 
1491775971, 38.3750000000, 38.7500000000, 38.1500015259, 39.1624984741, 33.0499992371, 32.7500000000, 33.3499984741, 32.9375000000, 51.5999984741, 45.7200012207, 34.0684356689, 53.9635314941, 37.6707115173, 40.1251258850, 30.7999992371, 67.6999969482, 
1491776004, 38.0000000000, 38.2249984741, 37.7374992371, 38.7500000000, 32.9749984741, 32.5999984741, 33.2000007629, 32.7874984741, 55.0000000000, 49.7999992371, 33.9562835693, 53.4508285522, 37.4731063843, 40.2365150452, 30.7999992371, 67.8000030518, 
1491776037, 37.6624984741, 37.8125000000, 37.2874984741, 38.3750000000, 32.8250007629, 32.4874992371, 33.0499992371, 32.6749992371, 45.1199989319, 52.0000000000, 33.8868560791, 52.8755645752, 37.2487983704, 40.3768997192, 30.7000007629, 67.9000015259, 
1491776070, 37.2500000000, 37.4375000000, 36.9124984741, 38.0000000000, 32.6749992371, 32.3375015259, 32.9375000000, 32.5625000000, 54.2000007629, 56.5999984741, 33.8414573669, 52.4132156372, 37.0645446777, 40.5783157349, 30.7000007629, 68.0999984741, 
1491776103, 36.9874992371, 37.0250015259, 36.6124992371, 37.6624984741, 32.5625000000, 32.2625007629, 32.7874984741, 32.4500007629, 44.5200004578, 57.0000000000, 33.7720298767, 51.9920654297, 36.8509178162, 40.8224601746, 30.7999992371, 68.1999969482, 
1491776136, 36.6124992371, 36.7999992371, 36.2750015259, 37.4000015259, 32.4874992371, 32.1500015259, 32.6749992371, 32.3750000000, 68.4000015259, 44.1199989319, 33.7159538269, 51.5876998901, 36.7120628357, 41.0589752197, 30.7999992371, 68.0999984741, 
1491776169, 36.4249992371, 36.4249992371, 35.9000015259, 37.2125015259, 32.3750000000, 32.0000000000, 32.5625000000, 32.2249984741, 49.7999992371, 49.3199996948, 33.6598777771, 51.1940193176, 36.5117874146, 41.3168525696, 30.8999996185, 67.9000015259, 
1491776202, 36.0125007629, 36.0125007629, 35.6749992371, 36.7625007629, 32.2625007629, 31.9624996185, 32.4874992371, 32.1500015259, 55.3199996948, 44.3199996948, 33.5904464722, 50.8934173584, 36.3302040100, 41.5762557983, 30.8999996185, 67.6999969482, 
1491776235, 35.8250007629, 35.7500000000, 35.3750000000, 36.5750007629, 32.1875000000, 31.8500003815, 32.3750000000, 32.0750007629, 43.2000007629, 43.9199981689, 33.5210189819, 50.5775527954, 36.1165771484, 41.8738059998, 31.0000000000, 67.8000030518, 
1491776268, 35.5250015259, 35.4874992371, 35.1124992371, 36.2750015259, 32.0750007629, 31.7374992371, 32.2625007629, 31.9624996185, 52.2000007629, 56.7200012207, 33.4782943726, 50.2891578674, 35.9617004395, 42.1896705627, 31.0000000000, 67.9000015259, 
1491776301, 35.3375015259, 35.1875000000, 34.9249992371, 36.0125007629, 32.0000000000, 31.6250000000, 32.1500015259, 31.8875007629, 60.5999984741, 64.9199981689, 33.4355697632, 50.0221252441, 35.7934684753, 42.4963760376, 31.0000000000, 67.9000015259, 
1491776334, 35.0750007629, 35.1124992371, 34.6250000000, 35.7874984741, 31.8875007629, 31.5499992371, 32.0750007629, 31.8125000000, 60.0000000000, 46.5999984741, 33.3634681702, 49.7810325623, 35.5958633423, 42.8625907898, 31.0000000000, 67.9000015259, 
1491776368, 34.8125000000, 34.7374992371, 34.4000015259, 35.5625000000, 31.8125000000, 31.5125007629, 32.0374984741, 31.7374992371, 45.9199981689, 48.4000015259, 33.3073921204, 49.5429916382, 35.4116134644, 43.1845588684, 31.0000000000, 67.9000015259, 
1491776401, 34.6250000000, 34.5125007629, 34.2125015259, 35.3750000000, 31.7000007629, 31.3999996185, 31.9249992371, 31.6625003815, 71.0000000000, 60.5200004578, 33.2513160706, 49.3415718079, 35.2861061096, 43.4302291870, 31.0000000000, 67.8000030518, 
1491776434, 34.4000015259, 34.6250000000, 34.0625000000, 35.1500015259, 31.6625003815, 31.3250007629, 31.8500003815, 31.5874996185, 50.5200004578, 52.7200012207, 33.1952400208, 49.1676216125, 35.1152038574, 43.7064170837, 31.0000000000, 67.8000030518, 
1491776467, 34.2500000000, 34.0250015259, 33.7999992371, 34.9625015259, 31.5499992371, 31.2500000000, 31.7374992371, 31.5125007629, 67.9199981689, 60.3199996948, 33.1097869873, 49.0104522705, 34.9897003174, 44.1367225647, 31.0000000000, 67.8000030518, 
1491776500, 34.0625000000, 33.8375015259, 33.5000000000, 34.7750015259, 31.5125007629, 31.1749992371, 31.6625003815, 31.3999996185, 60.4000015259, 53.7200012207, 33.0537109375, 48.8136100769, 34.8348197937, 44.3411903381, 31.1000003815, 67.6999969482, 
1491776533, 33.9874992371, 33.6500015259, 33.3875007629, 34.5875015259, 31.3999996185, 31.1000003815, 31.6250000000, 31.3624992371, 57.3199996948, 55.4000015259, 32.9976348877, 48.6778068542, 34.7066459656, 44.6799430847, 31.1000003815, 67.4000015259, 
1491776566, 33.6500015259, 33.4625015259, 33.2750015259, 34.3624992371, 31.3250007629, 30.9874992371, 31.5125007629, 31.2875003815, 59.5999984741, 59.7200012207, 32.9575805664, 48.5358963013, 34.5944900513, 44.9515533447, 31.1000003815, 67.0999984741, 
1491776599, 33.4625015259, 33.3125000000, 33.0499992371, 34.2125015259, 31.2124996185, 30.9500007629, 31.4375000000, 31.2124996185, 58.3199996948, 50.9199981689, 32.8828125000, 48.4336624146, 34.4529647827, 45.1697578430, 31.1000003815, 67.0000000000, 
1491776632, 33.3875007629, 33.1250000000, 32.9375000000, 34.0250015259, 31.2124996185, 30.8750000000, 31.3999996185, 31.1375007629, 56.7999992371, 51.3199996948, 32.8561058044, 48.2459754944, 34.3274574280, 45.4367904663, 31.1000003815, 67.1999969482, 
1491776665, 33.2000007629, 32.9000015259, 32.7125015259, 33.8750000000, 31.1749992371, 30.8374996185, 31.3250007629, 31.1000003815, 45.1199989319, 51.1199989319, 32.7706565857, 48.1147460938, 34.2393379211, 45.6794090271, 31.1000003815, 67.3000030518, 
1491776698, 33.0499992371, 32.8250007629, 32.5250015259, 33.7625007629, 31.1000003815, 30.7625007629, 31.2500000000, 30.9874992371, 54.7200012207, 57.2000007629, 32.7573051453, 48.0003051758, 34.1138305664, 45.8930358887, 31.1000003815, 67.4000015259, 
1491776731, 32.8624992371, 32.5999984741, 32.4124984741, 33.6124992371, 30.9874992371, 30.7250003815, 31.1749992371, 30.9500007629, 63.5999984741, 55.5999984741, 32.6878776550, 47.9392700195, 34.0016784668, 46.1402320862, 31.0000000000, 67.3000030518, 
1491776764, 32.7500000000, 32.7125015259, 32.2625007629, 33.4625015259, 30.9500007629, 30.6124992371, 31.1375007629, 30.9125003815, 52.9199981689, 45.7200012207, 32.6451530457, 47.8126182556, 33.9162292480, 46.3614845276, 31.1000003815, 67.1999969482, 
1491776797, 32.5999984741, 32.3375015259, 32.1875000000, 33.5000000000, 30.9125003815, 30.5750007629, 31.0625000000, 30.8374996185, 50.1199989319, 42.2000007629, 32.6318016052, 47.7103843689, 33.8307762146, 46.6620903015, 31.1000003815, 67.0999984741, 
1491776830, 32.4874992371, 32.2249984741, 32.0000000000, 33.2750015259, 30.8374996185, 30.5375003815, 30.9874992371, 30.7999992371, 49.5200004578, 52.5999984741, 32.5890731812, 47.5501632690, 33.7186241150, 46.8787689209, 31.1000003815, 67.0999984741, 
1491776863, 32.4500007629, 32.0750007629, 31.8500003815, 33.0875015259, 30.7999992371, 30.4624996185, 30.9500007629, 30.7625007629, 54.3199996948, 50.5999984741, 32.5196456909, 47.5196456909, 33.6491966248, 47.0939178467, 31.1000003815, 67.0999984741, 
