datetime, TC_4, TC_3, TC_2, TC_1, TC_8, TC_7, TC_6, TC_5, Fan Current L, Fan Currrent R, T_L, RH_L, T_R, RH_R, T_Out, RH_Out
1491129756, 9.8750000000, 11.4125003815, 11.0749998093, 11.2624998093, 11.0375003815, 9.9875001907, 12.0874996185, 10.3249998093, 72.9199981689, 57.1199989319, 12.2732124329, 37.8927307129, 12.8606853485, 38.6236343384, 11.6999998093, 47.5999984741, 
1491129789, 9.8374996185, 11.3750000000, 11.0375003815, 11.2250003815, 11.0375003815, 9.9875001907, 12.0500001907, 10.3249998093, 56.1199989319, 54.1199989319, 12.2865648270, 37.7782859802, 12.8339815140, 38.6800956726, 11.6999998093, 48.7999992371, 
1491129822, 9.8374996185, 11.3000001907, 11.0000000000, 11.1875000000, 11.0375003815, 9.9875001907, 12.0500001907, 10.3249998093, 60.9199981689, 63.4000015259, 12.2732124329, 37.6363792419, 12.8339815140, 38.7243461609, 11.6999998093, 49.2000007629, 
1491129855, 9.8000001907, 11.2624998093, 10.9624996185, 11.1499996185, 11.0375003815, 9.9499998093, 12.0500001907, 10.3249998093, 63.7200012207, 65.1999969482, 12.2999162674, 37.5082015991, 12.8046083450, 38.8952484131, 11.8000001907, 49.2000007629, 
1491129889, 9.7624998093, 11.2624998093, 10.9250001907, 11.3374996185, 11.0000000000, 9.9875001907, 12.0500001907, 10.3249998093, 53.9199981689, 63.2000007629, 12.2865648270, 37.3678169250, 12.7912569046, 39.0127410889, 11.8000001907, 48.7999992371, 
1491129922, 9.7250003815, 11.1875000000, 10.8874998093, 11.1125001907, 11.0375003815, 9.9499998093, 12.0124998093, 10.3249998093, 45.4000015259, 63.7200012207, 12.3159379959, 37.2549018860, 12.7912569046, 39.1561775208, 11.8999996185, 49.2000007629, 
1491129955, 9.7250003815, 11.1875000000, 10.8874998093, 11.0749998093, 11.0000000000, 9.9499998093, 12.0124998093, 10.2875003815, 62.2000007629, 48.7999992371, 12.2999162674, 37.0672149658, 12.7645530701, 39.0096893311, 11.8999996185, 46.0999984741, 
1491129988, 9.6875000000, 11.1875000000, 10.8500003815, 11.0749998093, 11.0000000000, 9.9499998093, 12.0124998093, 10.3249998093, 75.9199981689, 59.5200004578, 12.2732124329, 36.9375152588, 12.7485313416, 38.8342094421, 12.0000000000, 45.9000015259, 
1491130021, 9.6499996185, 11.1499996185, 10.8125000000, 11.0000000000, 11.0000000000, 9.9499998093, 12.0124998093, 10.3249998093, 67.9199981689, 57.7200012207, 12.2732124329, 36.8245964050, 12.7351799011, 39.1836433411, 12.0000000000, 46.2999992371, 
1491130054, 9.6499996185, 11.1125001907, 10.8874998093, 11.0000000000, 11.0000000000, 9.9125003815, 12.0124998093, 10.2875003815, 61.0000000000, 57.7999992371, 12.2865648270, 36.7238883972, 12.7351799011, 39.1515998840, 12.0000000000, 46.7000007629, 
1491130087, 9.6499996185, 11.1125001907, 10.8125000000, 11.1875000000, 10.8500003815, 9.9499998093, 12.0124998093, 10.2875003815, 52.7999992371, 55.5200004578, 12.2999162674, 36.6124954224, 12.7218284607, 39.2416267395, 12.1000003815, 46.7000007629, 
1491130120, 9.6125001907, 11.0749998093, 10.7749996185, 10.9624996185, 11.0000000000, 9.9125003815, 12.0124998093, 10.3249998093, 45.7999992371, 50.4000015259, 12.3159379959, 36.5392532349, 12.7084760666, 39.2095832825, 12.1000003815, 46.5000000000, 
1491130153, 9.6125001907, 11.0749998093, 10.7749996185, 10.9624996185, 11.0000000000, 9.9125003815, 12.0124998093, 10.2875003815, 59.5200004578, 58.0000000000, 12.3159379959, 36.4400711060, 12.7084760666, 39.1653327942, 12.1000003815, 46.4000015259, 
1491130186, 9.6125001907, 11.0749998093, 10.7375001907, 10.9624996185, 10.9624996185, 9.9499998093, 12.0124998093, 10.3249998093, 68.9199981689, 50.5999984741, 12.3292894363, 36.3256263733, 12.6924543381, 39.2370491028, 12.1000003815, 46.7999992371, 
1491130219, 9.7250003815, 11.0375003815, 10.7375001907, 10.9250001907, 11.0000000000, 9.9499998093, 12.0124998093, 10.3249998093, 58.4000015259, 69.5999984741, 12.3159379959, 36.1974525452, 12.7084760666, 39.3392829895, 12.1000003815, 47.5999984741, 
1491130252, 9.5749998093, 11.0375003815, 10.8125000000, 10.9250001907, 11.0000000000, 9.9499998093, 12.0124998093, 10.3249998093, 53.4000015259, 61.0000000000, 12.3426408768, 36.0997924805, 12.7084760666, 39.5574874878, 12.1999998093, 48.2999992371, 
1491130285, 9.5749998093, 11.0375003815, 10.7375001907, 10.9250001907, 10.8500003815, 9.9499998093, 12.0124998093, 10.3249998093, 52.1199989319, 52.2000007629, 12.3292894363, 36.0143432617, 12.6924543381, 39.4445724487, 12.1999998093, 48.2999992371, 
1491130318, 9.5749998093, 11.0375003815, 10.7375001907, 10.8874998093, 11.0000000000, 9.9499998093, 12.0124998093, 10.3249998093, 45.3199996948, 55.5999984741, 12.3426408768, 35.9029541016, 12.6924543381, 39.6047897339, 12.3000001907, 47.7000007629, 
1491130351, 9.5749998093, 11.0000000000, 10.6999998093, 10.8874998093, 11.0000000000, 9.9499998093, 12.0500001907, 10.3625001907, 57.4000015259, 57.3199996948, 12.3853664398, 35.8022422791, 12.7218284607, 39.6765098572, 12.3000001907, 47.0000000000, 
