datetime, TC_4, TC_3, TC_2, TC_1, TC_8, TC_7, TC_6, TC_5, Fan Current L, Fan Currrent R, T_L, RH_L, T_R, RH_R, T_Out, RH_Out
1488286349, 20.8624992371, 20.7500000000, 20.1124992371, 21.5750007629, 95.4124984741, 103.2500000000, 92.5250015259, 79.4000015259, -0.4799999893, 61.5200004578, 29.1229877472, 78.3367691040, 22.9758911133, 25.0186920166, 21.3999996185, 35.0000000000, 
1488286382, 35.5250015259, 35.5625000000, 38.1124992371, 49.0250015259, 88.4000015259, 97.1374969482, 87.6125030518, 75.5749969482, 58.7999992371, -0.4000000060, 31.1390857697, 71.6472091675, 22.9598693848, 27.7637901306, 21.2999992371, 35.0000000000, 
1488286416, 51.8750000000, 53.2249984741, 57.3125000000, 65.8625030518, 78.0500030518, 84.6875000000, 79.1374969482, 68.1125030518, 49.4000015259, -0.6000000238, 32.9575805664, 61.9378967285, 23.0159454346, 36.8688468933, 21.2999992371, 35.0000000000, 
1488286449, 61.9625015259, 64.1374969482, 68.2249984741, 74.6750030518, 70.0250015259, 74.5250015259, 71.9375000000, 62.1124992371, 54.4000015259, -0.4799999893, 33.8281059265, 54.9660491943, 23.2028694153, 48.9936676025, 21.2999992371, 35.0999984741, 
1488286482, 69.0875015259, 71.8625030518, 75.7249984741, 80.8249969482, 63.5374984741, 66.3499984741, 65.7874984741, 57.1624984741, 59.5200004578, -0.4799999893, 34.2526893616, 49.5155258179, 23.4271755219, 58.7380790710, 21.3999996185, 35.2000007629, 
1488286515, 74.4499969482, 77.7874984741, 81.3125000000, 85.5875015259, 58.1749992371, 59.8250007629, 60.5000000000, 53.0750007629, 46.7999992371, -0.4799999893, 34.4502944946, 44.2923622131, 23.6781864166, 66.2058410645, 21.3999996185, 35.2000007629, 
1488286548, 78.6125030518, 82.0999984741, 85.6999969482, 89.4499969482, 53.8250007629, 54.6875000000, 56.0000000000, 49.6624984741, 53.5999984741, -0.0799999982, 34.5197219849, 38.7212944031, 23.9478912354, 70.8064422607, 21.2999992371, 35.2000007629, 
1488286581, 81.9124984741, 85.6624984741, 89.0749969482, 92.7125015259, 50.2249984741, 50.6375007629, 52.2500000000, 46.8875007629, 57.5200004578, -0.6800000072, 34.5357437134, 34.4884414673, 24.2149238586, 74.3160171509, 21.2999992371, 35.2999992371, 
1488286614, 84.6125030518, 88.5124969482, 91.8499984741, 95.3000030518, 47.4124984741, 47.4874992371, 49.1375007629, 44.6375007629, 58.2000007629, -0.6800000072, 34.4502944946, 30.9880218506, 24.5113296509, 74.5403213501, 21.2999992371, 35.2999992371, 
1488286647, 86.8249969482, 90.9124984741, 94.1750030518, 97.4375000000, 45.0875015259, 44.9000015259, 46.5875015259, 42.8375015259, 49.5200004578, -0.6000000238, 34.3942184448, 28.2917518616, 24.7783622742, 73.8170471191, 21.2999992371, 35.2999992371, 
1488286680, 88.7375030518, 92.9749984741, 96.1250000000, 99.2750015259, 43.1749992371, 42.8750000000, 44.4124984741, 41.2249984741, 42.7200012207, -0.6000000238, 34.2927436829, 26.1310749054, 25.0907917023, 72.4681472778, 21.2999992371, 35.4000015259, 
1488286713, 90.3125000000, 94.6999969482, 97.8125000000, 100.8125000000, 41.5999984741, 41.2249984741, 42.6124992371, 39.9124984741, 48.7999992371, -0.4000000060, 34.1538887024, 24.3686580658, 25.3845272064, 70.8873138428, 21.2999992371, 35.4000015259, 
1488286746, 91.8499984741, 96.2375030518, 99.2750015259, 102.1999969482, 40.2874984741, 39.8375015259, 41.1124992371, 38.8250007629, 51.1199989319, -0.6000000238, 33.9990081787, 22.8992137909, 25.7396812439, 68.0033569336, 21.2999992371, 35.5000000000, 
1488286779, 92.9375000000, 97.6999969482, 100.5500030518, 103.5124969482, 39.2000007629, 38.6749992371, 39.8750000000, 37.8875007629, 56.1199989319, -0.4000000060, 33.8601493835, 21.6067752838, 26.0334167480, 64.8264312744, 21.2999992371, 35.5999984741, 
1488286812, 94.0250015259, 98.7125015259, 101.7874984741, 104.7125015259, 38.2249984741, 37.7000007629, 38.7874984741, 37.0625000000, 55.1199989319, -0.4000000060, 33.7159538269, 20.4577713013, 26.3298244476, 61.4572372437, 21.3999996185, 35.5999984741, 
1488286845, 95.0000000000, 99.7624969482, 102.6875000000, 105.7249984741, 37.3624992371, 36.8750000000, 37.8499984741, 36.3499984741, 49.7999992371, -0.4000000060, 33.5343704224, 19.4872970581, 26.5968570709, 58.2864112854, 21.2999992371, 35.5999984741, 
