datetime, TC_4, TC_3, TC_2, TC_1, TC_8, TC_7, TC_6, TC_5, Fan Current L, Fan Currrent R, T_L, RH_L, T_R, RH_R, T_Out, RH_Out
1490229500, 22.5499992371, 22.2500000000, 21.6875000000, 23.1124992371, 22.7374992371, 22.2500000000, 22.7000007629, 22.4750003815, -0.2000000030, -0.4799999893, 25.0694293976, 34.0871276855, 25.2590217590, 33.3348579407, 24.7999992371, 35.5999984741, 
1490229533, 22.5499992371, 22.2500000000, 21.7250003815, 23.0750007629, 22.7374992371, 22.2124996185, 22.7000007629, 22.5499992371, -0.4000000060, -0.6000000238, 25.0694293976, 33.9528503418, 25.2723731995, 33.0647735596, 24.8999996185, 35.2999992371, 
1490229566, 22.5499992371, 22.2500000000, 21.7250003815, 23.1499996185, 22.7374992371, 22.2124996185, 22.7000007629, 22.5125007629, -0.2000000030, -0.6000000238, 25.0827808380, 33.6964988708, 25.2857246399, 32.8129997253, 24.8999996185, 35.0999984741, 
1490229599, 22.5874996185, 22.2124996185, 21.7250003815, 23.1499996185, 22.7374992371, 22.2124996185, 22.7374992371, 22.5125007629, -0.2800000012, -0.4000000060, 25.1121540070, 33.4538803101, 25.2857246399, 32.6680412292, 24.8999996185, 34.7999992371, 
1490229632, 22.5874996185, 22.2500000000, 21.7250003815, 23.1124992371, 22.7374992371, 22.2124996185, 22.7000007629, 22.5125007629, -0.2800000012, -0.2800000012, 25.0827808380, 33.2616157532, 25.3017463684, 32.4620437622, 24.8999996185, 34.5999984741, 
1490229665, 22.5874996185, 22.3250007629, 21.7250003815, 23.1124992371, 22.7374992371, 22.2124996185, 22.7374992371, 22.5125007629, -0.2800000012, -0.6000000238, 25.0988025665, 33.0510406494, 25.3017463684, 32.2270545959, 24.8999996185, 34.2999992371, 
1490229698, 22.5499992371, 22.2500000000, 21.7625007629, 23.1124992371, 22.7374992371, 22.2124996185, 22.7374992371, 22.5125007629, -0.4000000060, -0.4799999893, 25.0694293976, 32.8282585144, 25.2723731995, 32.0347900391, 24.8999996185, 34.0999984741, 
1490229731, 22.5499992371, 22.2500000000, 21.7250003815, 23.1124992371, 22.7000007629, 22.2124996185, 22.7000007629, 22.5125007629, -0.4799999893, -0.6000000238, 25.1121540070, 32.6497306824, 25.2857246399, 31.8608379364, 24.8999996185, 33.7999992371, 
1490229764, 22.5499992371, 22.2500000000, 21.7250003815, 23.1499996185, 22.7749996185, 22.2500000000, 22.7374992371, 22.5125007629, -0.4000000060, -0.8000000119, 25.0988025665, 32.4467849731, 25.3150997162, 31.6227970123, 24.8999996185, 33.5999984741, 
1490229797, 22.5499992371, 22.2500000000, 21.7250003815, 23.1499996185, 22.7749996185, 22.2124996185, 22.7374992371, 22.5499992371, -0.2800000012, -0.2800000012, 25.0988025665, 32.2194252014, 25.3150997162, 31.4183254242, 24.8999996185, 33.4000015259, 
1490229831, 22.5874996185, 22.2500000000, 21.7250003815, 23.1499996185, 22.7749996185, 22.2124996185, 22.7374992371, 22.5125007629, -0.4799999893, -0.6000000238, 25.1388568878, 32.0302124023, 25.3418025970, 31.2016487122, 24.8999996185, 33.2000007629, 
1490229864, 22.5874996185, 22.2500000000, 21.7250003815, 23.1124992371, 22.7749996185, 22.2124996185, 22.7374992371, 22.5499992371, -0.2800000012, -0.4000000060, 25.1255054474, 31.8654155731, 25.3150997162, 31.0246429443, 24.8999996185, 33.0000000000, 
1490229897, 22.7374992371, 22.2500000000, 21.7625007629, 23.1499996185, 22.7749996185, 22.2124996185, 22.7374992371, 22.5499992371, -0.4799999893, -0.4000000060, 25.1121540070, 31.6548404694, 25.3150997162, 30.8506908417, 24.8999996185, 32.7000007629, 
1490229930, 22.5499992371, 22.3250007629, 21.7999992371, 23.1124992371, 22.7749996185, 22.2124996185, 22.7749996185, 22.5125007629, -0.4000000060, -0.8000000119, 25.1121540070, 31.4763107300, 25.3418025970, 30.6584262848, 24.8999996185, 32.5000000000, 
