datetime, TC_4, TC_3, TC_2, TC_1, TC_8, TC_7, TC_6, TC_5, Fan Current L, Fan Currrent R, T_L, RH_L, T_R, RH_R, T_Out, RH_Out,
1487345307,18.23749924,20.07500076,19.36249924,19.88750076,63.98749924,49.96250153,28.36249924,65.71250153,-0.280000001,62.91999817,21.5712986,13.63698769,21.40840721,13.00526428,21.39999962,5.5, 
1487345340,18.08749962,19.92499924,19.28750038,19.70000076,81.42500305,68.1875,36.6875,82.32499695,-0.200000003,66.31999969,21.51522064,24.47699738,20.97047424,13.20210552,20.70000076,5.699999809, 
1487345374,17.9375,19.73749924,19.17499924,19.51250076,90.08750153,78.19999695,43.77500153,90.57499695,-0.079999998,48.91999817,21.48851776,43.11436462,20.60463905,13.5271225,20,6.900000095, 
1487345407,17.71249962,19.51250076,18.98749924,19.32500076,95.63749695,84.76249695,49.77500153,95.97499847,-0.079999998,63.79999924,21.53124237,63.02891541,20.25482559,13.67360973,19.20000076,8, 
1487345440,17.52499962,19.32500076,18.79999924,19.13750076,99.65000153,89.52500153,54.76250076,99.91249847,-0.200000003,70.12000275,21.60067177,75.77935791,19.94239807,13.73006821,18.5,8.699999809, 
1487345473,17.33749962,19.10000038,18.61249924,18.91250038,102.6500015,93.23750305,59,102.9124985,-0.400000006,55.72000122,21.62737465,80.97962952,19.60860634,13.91317654,17.79999924,8.899999619, 
1487345506,17.29999924,18.91250038,18.42499924,18.6875,104.9375,96.125,62.52500153,105.3125,-0.200000003,59.31999969,21.67009926,83.45006561,19.35492516,14.02761841,17.20000076,9.300000191, 
1487345539,16.92499924,18.72500038,18.27499962,18.46249962,106.7750015,98.44999695,65.44999695,107.2249985,-0.400000006,51.40000153,21.76890183,85.77249146,19.05851746,14.10544014,16.70000076,9.899999619, 
1487345572,16.70000076,18.46249962,17.97500038,18.46249962,108.3125,100.3625031,67.96250153,108.8375015,-0.280000001,62.79999924,21.88372612,87.26329803,18.79148483,14.23666763,16.20000076,10.39999962, 
1487345605,16.51250076,18.27499962,17.75,18.04999924,109.5875015,102.0124969,70.09999847,110.2624969,-0.280000001,73.19999695,21.96650696,88.02929688,18.51377106,14.25650406,15.69999981,10.80000019, 
1487345638,16.28750038,18.01250076,17.52499962,17.75,110.7125015,103.4000015,71.90000153,111.4250031,-0.079999998,49.40000153,22.09468269,88.46723175,18.1879921,14.38773155,15.19999981,11.19999981, 
1487345671,15.98750019,17.75,17.26250076,17.52499962,111.6500015,104.6374969,73.58750153,112.4375,-0.079999998,54.11999893,22.2068367,88.35431671,17.85153008,14.57083988,14.69999981,11.69999981, 
1487345704,15.76249981,17.48749924,17,17.26250076,112.5124969,105.7624969,75.01249695,113.375,-0.079999998,49.72000122,22.31899071,88.28412628,17.52574921,14.60746193,14.19999981,12.39999962, 
1487345737,15.5,17.22500038,16.77499962,17,113.3000031,106.7375031,76.28749847,114.1999969,-0.479999989,81,22.41512108,87.37468719,17.2320137,14.79209614,13.80000019,13.19999981, 
1487345770,15.38749981,17,16.51250076,16.73749924,113.9749985,107.5625,77.41249847,114.9499969,-0.280000001,58.40000153,22.52994537,86.82536316,16.99435425,14.95994473,13.5,14.10000038, 
1487345803,14.9375,16.85000038,16.25,16.51250076,114.6125031,108.3499985,78.42500305,115.625,-0.079999998,55.20000076,22.64209938,85.90066528,16.74067307,15.07438755,13.30000019,14.80000019, 
1487345836,14.71249962,16.47500038,16.02499962,16.25,115.1750031,109.0625,79.32499695,116.2249985,-0.600000024,64.31999969,22.796978,85.35897064,16.52971649,15.20714092,13.10000038,15.10000038, 
1487345870,14.48750019,16.25,15.76249981,15.98750019,115.5500031,109.6624985,80.1875,116.75,0,58.11999893,22.89578056,84.11077881,16.30540848,15.1583128,12.89999962,15, 
1487345903,14.22500038,16.02499962,15.53750038,15.76249981,116.1875,110.2249985,80.97499847,117.1999969,-0.200000003,53.20000076,23.02128601,82.63523102,16.11047554,15.27275467,12.80000019,14.80000019, 
1487345936,14.03750038,15.76249981,15.3125,15.5,116.5999985,110.7874985,81.6875,117.6500015,-0.200000003,61.52000046,23.14946175,81.41909027,15.89684868,15.35515404,12.69999981,14.80000019, 
1487345969,13.8125,15.53750038,15.08749962,15.3125,117.0124969,111.2750015,82.32499695,118.0999985,-0.079999998,63.11999893,23.27763748,80.4654007,15.65919018,15.46959686,12.5,14.89999962, 
1487346002,13.58749962,15.3125,14.86250019,15.08749962,117.3499985,111.7249985,82.96250153,118.5124969,-0.280000001,73.19999695,23.37376976,79.57427216,15.46425533,15.69237804,12.39999962,15.19999981, 
1487346035,13.39999962,15.125,14.67500019,14.89999962,117.7624969,112.1374969,83.5625,118.8874969,-0.079999998,64.40000153,23.51529694,78.90898132,15.29602528,15.68322277,12.19999981,15.60000038, 
1487346068,13.17500019,15.01249981,14.44999981,14.67500019,118.0625,112.5500031,84.08750153,119.2249985,-0.200000003,45.59999847,23.59807777,77.75997925,15.12512398,15.78393269,12.10000038,16.10000038, 
1487346101,12.98750019,14.71249962,14.33749962,14.44999981,118.3625031,112.9250031,84.61250305,119.5250015,0.119999997,61.59999847,23.7289238,77.02449036,14.91416836,15.93652248,11.89999962,16.5, 
1487346134,12.80000019,14.52499962,14.11250019,14.26249981,118.5500031,113.2624969,85.09999847,119.8625031,-0.280000001,55.59999847,23.82505608,76.09368896,14.73258591,16.05096436,11.69999981,16.70000076, 
1487346167,12.61250019,14.33749962,13.88749981,14.07499981,118.9625015,113.5999985,85.55000305,120.1624985,-0.200000003,61.20000076,23.96658325,75.5535202,14.59105778,16.18676949,11.60000038,17.29999924, 
1487346200,34.47499847,30.27499962,19.96249962,22.28750038,102.6500015,102.9875031,83.15000153,102.0500031,50.79999924,0.519999981,25.45929718,73.48897552,14.55100346,18.6633091,11.60000038,17.89999962, 
1487346233,53.82500076,48.72499847,29.07500076,34.73749924,84.72499847,86.52500153,77.41249847,83,52.20000076,0,26.75707626,70.80644226,14.57770634,22.00045776,11.60000038,18.10000038, 
1487346266,64.51249695,60.46250153,36.5,44.07500076,72.83750153,74.41249847,71.41249847,70.58750153,54.91999817,0.119999997,27.48874664,68.56793976,14.64713478,29.38124657,11.60000038,17.70000076, 
1487346299,71.90000153,68.82499695,42.76250076,51.38750076,64.25,65.1875,65.67500305,61.70000076,59.79999924,0.119999997,27.80918503,66.86808777,14.90081596,36.12726212,11.5,17.10000038, 
1487346332,77.1875,75.125,48.125,57.16249847,57.65000153,58.02500153,60.38750076,54.98749924,44.79999924,0.119999997,27.92133904,65.59548187,15.16517925,39.48577118,11.5,16.89999962, 
1487346365,81.42500305,79.96250153,52.58750153,62,52.36249924,52.40000153,55.70000076,49.88750076,51.79999924,0.319999993,27.82520866,64.62042999,15.47760773,41.12764359,11.39999962,16.89999962, 
1487346399,84.80000305,83.82499695,56.41249847,65.5625,48.42499924,47.97499847,51.61249924,45.83750153,68.59999847,0.200000003,27.64095497,64.1184082,15.75799179,41.25734329,11.30000019,17.10000038, 
1487346432,87.42500305,86.90000153,59.63750076,68.63749695,45.16249847,44.45000076,48.20000076,42.65000153,66,-0.079999998,27.47272491,63.51262665,16.05439758,42.34531021,11.19999981,17.29999924, 
1487346465,89.67500305,89.375,62.41249847,71.1875,42.53749847,41.59999847,45.27500153,40.09999847,52.59999847,0.119999997,27.24574661,63.18761063,16.34813499,42.98313904,11.10000038,17.39999962, 
1487346498,91.51249695,91.47499847,64.77500153,73.32499695,40.36249924,39.23749924,42.76250076,38,54.59999847,0.200000003,26.99473572,62.88700867,16.59914589,42.13473892,10.89999962,17.60000038, 
1487346531,93.08750153,93.34999847,66.80000305,75.16249847,38.5625,37.32500076,40.66249847,36.23749924,59.52000046,0.119999997,26.71168137,62.3315773,16.8688488,41.42519379,10.80000019,17.70000076, 
1487346564,94.40000153,94.77500153,68.63749695,76.96250153,36.98749924,35.71250153,38.82500076,34.77500153,56.79999924,0.119999997,26.41794395,62.07980347,17.1198597,40.28686905,10.69999981,17.89999962, 
1487346597,95.5625,96.125,70.13749695,78.125,35.63750076,34.28749847,37.21250153,33.53749847,48.52000046,0.200000003,26.11886787,61.55794525,17.40024376,39.74975204,10.69999981,18, 
1487346630,96.57499695,97.32499695,71.52500153,79.32499695,34.4375,33.08750153,35.86249924,32.375,44.91999817,-0.079999998,25.83848381,60.90333557,17.61387062,38.69382858,10.69999981,18.29999924, 
1487346663,97.51249695,98.375,72.72499847,80.375,33.38750076,32.03749847,34.625,31.4375,61.72000122,0.119999997,25.53139496,59.98321533,17.89425468,38.30319595,10.60000038,18.79999924, 
1487346696,98.375,99.3125,73.84999847,81.38749695,32.41249847,31.02499962,33.53749847,30.53750038,46.59999847,0.119999997,25.21896744,58.85709763,18.17463875,37.5585556,10.60000038,19.39999962, 
1487346729,99.23750305,100.1750031,74.86250305,82.21250153,31.51250076,30.16250038,32.5625,29.67499924,61.79999924,-0.079999998,24.87983513,57.4288559,18.5965519,36.59113312,10.60000038,19.79999924, 
1487346762,99.72499847,100.9250031,75.80000305,83,30.6875,29.33749962,31.66250038,28.92499924,46.20000076,0.119999997,24.57274818,55.96551514,19.25612259,36.31189346,10.60000038,20, 
1487346795,100.3625031,101.7125015,76.55000305,83.71250153,29.78750038,28.58749962,30.875,28.25,53,0.400000006,24.33241844,54.39536285,19.85961723,34.46555328,10.60000038,20.10000038, 
1487346828,100.9250031,102.3125,77.33750153,84.42500305,29.22500038,27.875,30.16250038,27.61249924,62.31999969,-0.079999998,24.03601074,52.83741379,20.56191254,33.00221252,10.60000038,20, 
1487346861,101.4499969,102.9499969,78.05000305,85.02500153,28.58749962,27.23749924,29.48749924,26.97500038,64.80000305,0.200000003,23.81170273,50.97581482,21.08262825,31.1879158,10.60000038,20.10000038, 
1487346894,101.9749985,103.5124969,78.6875,85.625,27.95000076,26.63750076,28.88750076,26.45000076,57.40000153,0.119999997,23.55802155,49.19966507,21.49118805,30.35172081,10.60000038,20, 
1487346928,102.4250031,104.0374985,79.28749847,86.15000153,27.38750076,26.11249924,28.28750038,25.92499924,66,0.200000003,23.30434036,47.59288788,21.74486923,30.56992531,10.60000038,19.79999924, 
1487346961,103.0625,104.5250015,79.84999847,86.63749695,26.82500076,25.54999924,27.72500038,25.39999962,57.52000046,0.200000003,23.03463745,45.9357605,21.89974785,29.07454109,10.69999981,19.5, 
1487346994,103.25,105.0124969,80.48750305,87.125,26.29999924,25.02499962,27.20000076,24.875,60.59999847,0,22.75425339,44.3366127,22.06797981,28.76173019,10.69999981,19.20000076, 
1487347027,103.6624985,105.4625015,80.9375,87.83750153,25.8125,24.53750038,26.71249962,24.38750076,63.72000122,0.519999981,22.48989105,42.8549614,22.18013191,28.05218506,10.69999981,18.89999962, 
1487347060,104.0374985,105.8375015,81.42500305,88.02500153,25.28750038,24.04999924,26.22500038,23.97500038,64.80000305,0.200000003,22.27626419,41.31074905,22.34836388,27.6859684,10.69999981,18.60000038, 
1487347093,98.03749847,101.8625031,79.66249847,86.26249695,24.83749962,23.60000038,25.77499962,23.52499962,54.11999893,60.79999924,22.09468269,39.79705429,23.26428604,51.69909287,10.69999981,18.60000038, 
1487347126,80.59999847,88.02500153,72.3125,77.78749847,24.42499924,23.1875,25.36249924,23.1875,63,56.59999847,21.88372612,38.35965347,24.37514305,48.71442795,10.69999981,19.10000038, 
1487347159,67.96250153,76.58750153,65.15000153,69.34999847,24.01250076,22.8125,24.95000076,22.77499962,62.52000046,76.51999664,21.6834507,37.08857727,25.06408882,45.14839554,10.80000019,19.79999924, 
1487347192,58.625,67.17500305,58.625,61.70000076,23.63750076,22.4375,24.57500076,22.47500038,60.11999893,60.40000153,21.53124237,35.86175156,25.37384605,40.51880646,10.80000019,20.29999924, 
1487347225,50.97499847,59.375,52.84999847,55.17499924,23.26250076,22.10000038,24.23749924,22.13750076,60.52000046,58.20000076,21.33363914,34.73563766,25.4993515,35.60540009,10.89999962,20.20000076, 
1487347258,45.16249847,53,47.78749847,49.625,22.77499962,21.76250076,23.89999962,21.83749962,66.72000122,67.59999847,21.17608833,33.64309311,25.48600006,30.01602173,10.89999962,19.60000038, 
1487347291,40.58750153,47.75,43.54999924,45.04999924,22.625,21.46249962,23.60000038,21.53750038,62.11999893,62.52000046,21.00785828,32.63447189,25.18959427,24.58686256,11,19, 
1487347324,36.91249847,43.4375,39.98749924,41.29999924,22.32500076,21.16250038,23.26250076,21.20000076,47.52000046,61.52000046,20.85564995,31.70672226,24.96795654,20.399786,11,18.79999924, 
1487347357,34.0625,39.91249847,37.02500153,38.11249924,22.02499962,20.86249924,23,20.97500038,66.19999695,49.40000153,20.64202309,30.85526848,24.62882423,17.7843895,11,18.79999924, 
1487347390,31.70000076,37.02500153,34.54999924,35.52500153,21.79999924,20.63750076,22.73749924,20.71249962,63.79999924,57.20000076,20.46044159,30.16861153,24.27634048,16.01281738,11.10000038,18.79999924, 
1487347423,29.78750038,34.66249847,32.45000076,33.38750076,21.5,20.33749962,22.4375,20.45000076,46.91999817,67.40000153,20.29220963,29.49416351,23.92652702,14.69901562,11.10000038,18.60000038, 
1487347457,28.21249962,32.52500153,30.72500038,31.77499962,21.27499962,20.11249924,22.21249962,20.22500038,61.72000122,63.20000076,20.0946064,28.74494553,23.58739662,13.83993244,11.10000038,18.29999924, 
1487347490,26.86249924,30.83749962,29.22500038,29.97500038,20.97500038,19.85000038,21.95000076,19.96249962,57,53.59999847,19.92370415,28.20477676,23.22156143,13.13344002,11.10000038,18.10000038, 
1487347523,25.73749924,29.375,27.95000076,28.66250038,20.75,19.58749962,21.64999962,19.70000076,54.91999817,59.40000153,19.72877121,27.68139076,22.8423748,12.6405735,11,18.29999924, 
1487347556,24.72500038,28.10000038,26.82500076,27.5,20.48749924,19.36249924,21.46249962,19.47500038,60.79999924,56.91999817,19.54451752,27.17326546,22.46051788,12.2774086,11,18.60000038, 
1487347589,23.82500076,27.01250076,25.85000038,26.48749924,20.22500038,19.13750076,21.20000076,19.21249962,47.31999969,58.20000076,19.32021141,26.74296188,22.09735298,12.02563477,11,18.70000076, 
1487347622,23.1875,26.03750038,24.95000076,25.58749962,20,18.875,20.97500038,19.02499962,46.31999969,55.52000046,19.2080574,26.30044937,21.77157211,11.77080917,11,18.39999962, 
1487347655,22.32500076,25.17499924,24.16250038,24.76250076,19.77499962,18.64999962,20.75,18.79999924,65.12000275,61.52000046,19.05317688,25.87472343,21.37903404,11.54192448,11,18.10000038, 
1487347688,21.64999962,24.35000038,23.45000076,24.23749924,19.54999924,18.46249962,20.5625,18.61249924,56.11999893,45.79999924,18.88494682,25.46730804,20.99984741,11.50377655,11,18.20000076, 
1487347721,21.04999924,23.63750076,22.77499962,23.29999924,19.39999962,18.23749924,20.375,18.38750076,55.11999893,45.40000153,18.77279282,25.02632141,20.63134193,11.44426632,11,18.39999962, 
1487347754,20.48749924,22.92499924,22.17499924,22.66250038,19.17499924,18.04999924,20.14999962,18.23749924,67.12000275,57.72000122,18.58854103,24.68299294,20.25482559,11.32677174,11,18.5, 
1487347787,19.92499924,22.32500076,21.57500076,22.0625,18.98749924,17.86249924,19.96249962,18.04999924,64.19999695,63,18.42030907,24.35339928,19.83024406,11.34813499,10.89999962,18.39999962, 
1487347820,19.39999962,21.72500038,21.01250076,21.46249962,18.79999924,17.67499924,19.8125,17.86249924,46.59999847,55.11999893,18.27878189,24.08789253,19.46707916,11.45799923,10.69999981,18.20000076, 
1487347853,19.10000038,21.16250038,20.48749924,20.9375,18.64999962,17.52499962,19.625,17.71249962,53.59999847,65,18.19333267,23.77813339,19.22941971,11.38170433,10.69999981,18.10000038, 
1487347886,18.5,20.75,20,20.41250038,18.46249962,17.33749962,19.47500038,17.5625,61.59999847,61,18.06782722,23.45311737,18.90363884,11.43205929,10.69999981,18.39999962, 
1487347919,18.01250076,20.1875,19.54999924,20.11249924,18.16250038,17.1875,19.32500076,17.41250038,70.40000153,55.52000046,18.01174927,23.16319466,18.69535446,11.43968868,10.69999981,18.89999962, 
1487347952,17.63750076,19.77499962,19.13750076,19.51250076,18.16250038,17.03750038,19.17499924,17.26250076,54,51.40000153,17.92896843,22.89005852,18.47104645,11.46868038,10.80000019,19.39999962, 
1487347986,17.26250076,19.32500076,18.72500038,19.13750076,18.01250076,16.92499924,19.02499962,17.11249924,62,58.59999847,17.83016777,22.60471535,18.23071671,11.55565739,10.89999962,19.5, 
1487348019,16.92499924,18.95000076,18.38750076,18.72500038,17.89999962,16.77499962,18.875,17,52.79999924,66.51999664,17.70466232,22.33157921,17.97703552,11.58159733,11,19, 
1487348052,16.58749962,18.57500076,18.01250076,18.35000038,17.75,16.66250038,18.76250076,16.88750076,62.40000153,46.31999969,17.63256264,22.02792358,17.73937607,11.67772961,11,18.29999924, 
1487348085,16.25,18.3125,17.67499924,18.01250076,17.60000038,16.54999924,18.61249924,16.77499962,57.40000153,70.51999664,17.56046295,21.73952866,17.49904633,11.61364174,11.10000038,17.89999962, 
1487348118,15.94999981,17.86249924,17.375,17.67499924,17.52499962,16.39999962,18.5,16.66250038,55.72000122,47,17.42160606,21.55641937,17.24803543,11.78301716,11.10000038,18, 
1487348151,15.64999962,17.52499962,17.03750038,17.29999924,17.22500038,16.28750038,18.38750076,16.54999924,65.80000305,59.52000046,17.29343033,21.3366909,16.96765137,11.78912067,11.19999981,18.29999924, 
1487348184,15.35000038,17.22500038,16.70000076,17,17.26250076,16.17499924,18.23749924,16.4375,64.72000122,63.72000122,17.23735428,21.13984871,16.79674912,11.87151909,11.19999981,18.5, 
1487348217,15.08749962,16.96249962,16.4375,16.73749924,17.14999962,16.10000038,18.16250038,16.32500076,60,55.52000046,17.22400284,20.9445343,16.62851906,11.93560696,11.19999981,18.5, 
1487348250,14.82499981,16.66250038,16.17499924,16.4375,17.07500076,15.98750019,18.08749962,16.25,54.20000076,75.80000305,17.19462967,20.64545631,16.48699188,12.09124851,11.19999981,18.5, 
1487348283,14.78750038,16.4375,15.94999981,16.21249962,17,15.91250038,18.01250076,16.21249962,46.59999847,56.31999969,17.2106514,20.37689781,16.37483788,12.06836033,11.30000019,18.60000038, 
1487348316,14.41250038,16.21249962,15.76249981,15.94999981,16.92499924,15.83749962,17.9375,16.13750076,63,46.72000122,17.18127632,20.20141983,16.26268387,12.13549995,11.39999962,18.39999962, 
1487348349,14.1875,15.98750019,15.5,15.76249981,16.70000076,15.80000019,17.86249924,16.10000038,61.52000046,76.72000122,17.18127632,19.99084473,16.16655159,12.14618111,11.39999962,18.10000038, 
1487348382,14,15.76249981,15.3125,15.53750038,16.8125,15.76249981,17.78750038,16.0625,58.20000076,73.31999969,17.13855171,19.84588432,16.02235413,12.26825333,11.5,18, 
1487348415,13.85000038,15.57499981,15.08749962,15.3125,16.73749924,15.6875,17.75,15.94999981,45.20000076,61.52000046,17.09849739,19.71770859,15.89684868,12.40558434,11.60000038,18, 
1487348448,13.66250038,15.38749981,14.9375,15.16250038,16.66250038,15.61250019,17.67499924,15.94999981,65.91999817,51.31999969,17.01304626,19.50560761,15.78469563,12.41626644,11.60000038,18.10000038, 
1487348481,13.47500038,15.19999981,14.75,14.9375,16.625,15.57499981,17.60000038,15.875,59.91999817,63.52000046,16.97032166,19.39574242,15.58976078,12.5169754,11.60000038,17.89999962, 
1487348515,13.28750038,14.97500038,14.52499962,14.75,16.54999924,15.53750038,17.5625,15.80000019,61.20000076,63.59999847,16.90089226,19.26909256,15.43488216,12.58411503,11.60000038,17.70000076, 
1487348548,13.10000038,14.82499981,14.41250038,14.60000038,16.47500038,15.42500019,17.48749924,15.72500038,59.52000046,58.40000153,16.85816765,19.05241394,15.30937672,12.68482494,11.60000038,17.39999962, 
1487348581,12.94999981,14.67500019,14.1875,14.41250038,16.25,15.38749981,17.41250038,15.6875,55.59999847,46.79999924,16.77271652,18.87083244,15.12512398,12.69398022,11.69999981,17, 
1487348614,12.80000019,14.48750019,14.03750038,14.26249981,16.36249924,15.27499962,17.29999924,15.57499981,59.11999893,63.79999924,16.67391396,18.74113083,14.95689297,12.81300068,11.69999981,17, 
1487348647,12.64999962,14.30000019,13.88749981,14.07499981,16.28750038,15.19999981,17.26250076,15.5,49.52000046,64.80000305,16.54840851,18.64957619,14.81536579,12.89539909,11.69999981,17.20000076, 
1487348680,12.46249962,14.14999962,13.73750019,13.88749981,16.17499924,15.125,17.1875,15.38749981,52.79999924,46.91999817,16.44960785,18.55344391,14.66315746,12.99305725,11.60000038,17.20000076, 
1487348713,12.3125,13.96249962,13.55000019,13.73750019,16.13750076,15.01249981,17.11249924,15.3125,47.31999969,62.72000122,16.33745384,18.42526817,14.43617916,12.98695374,11.5,16.70000076, 
1487348746,12.125,13.92500019,13.39999962,13.55000019,16.02499962,14.9375,17.03750038,15.19999981,66.80000305,54.72000122,16.22529984,18.27878189,14.22522354,13.06630039,11.5,16.20000076, 
1487348779,11.9375,13.625,13.21249962,13.625,15.94999981,14.86250019,16.96249962,15.08749962,66,67,16.12649727,18.1689167,14.11306953,13.09376717,11.5,16.10000038, 
1487348812,11.78750038,13.4375,13.0625,13.21249962,15.875,14.71249962,16.85000038,15.01249981,65.51999664,46.52000046,16.03036499,18.05599976,13.95818996,13.19752789,11.39999962,16.20000076, 
1487348845,11.63749981,13.28750038,12.91250038,13.0625,15.80000019,14.67500019,16.77499962,14.86250019,45.79999924,49.40000153,15.98497009,17.94613647,13.80598164,13.27687454,11.39999962,16.29999924, 
1487348878,11.48750019,13.13749981,12.76249981,12.91250038,15.6875,14.60000038,16.70000076,14.86250019,56.20000076,74.59999847,15.87281609,17.80270004,13.66178417,13.30739307,11.19999981,16.29999924, 
1487348911,11.30000019,12.98750019,12.61250019,12.72500038,15.61250019,14.48750019,16.625,14.75,69.80000305,65.72000122,15.84344196,17.72945786,13.54963017,13.46456051,11.10000038,16.60000038, 
1487348944,11.41250038,12.80000019,12.46249962,12.57499981,15.53750038,14.41250038,16.54999924,14.67500019,56.59999847,63.59999847,15.74731064,17.61959267,13.42412472,13.47676849,11,17.10000038, 
1487348977,11.03750038,12.64999962,12.38749981,12.42500019,15.42500019,14.33749962,16.47500038,14.5625,54.91999817,59.40000153,15.64850807,17.45479584,13.32532215,13.63241005,11,17.39999962, 
1487349010,10.88749981,12.53750038,12.16250038,12.27499962,15.19999981,14.22500038,16.36249924,14.48750019,68.80000305,56.40000153,15.54970646,17.36018944,13.17311382,13.67971325,10.89999962,17.29999924, 
1487349043,10.73750019,12.35000038,12.01249981,12.125,15.27499962,14.11250019,16.28750038,14.375,58.91999817,49.20000076,15.39482689,17.33730125,13.04760838,13.61867714,10.89999962,17.20000076, 
1487349077,10.625,12.19999981,11.89999962,11.97500038,15.16250038,14,16.17499924,14.22500038,59.91999817,67.12000275,15.28267384,17.20454788,12.93545437,13.7743187,10.80000019,17.39999962, 
1487349110,10.47500038,12.05000019,11.75,11.86250019,15.05000019,13.88749981,16.0625,14.14999962,57.52000046,69.91999817,15.16784954,17.166399,12.76455307,13.9299612,10.69999981,17.79999924, 
1487349143,10.32499981,11.9375,11.63749981,11.75,14.89999962,13.77499962,15.94999981,14,73.19999695,71.19999695,15.01564026,17.06721687,12.69245434,14.0138855,10.69999981,18.5, 
1487349176,10.17500019,11.9375,11.48750019,11.60000038,14.78750038,13.66250038,15.83749962,13.88749981,63.40000153,62.11999893,14.91683865,16.97871399,12.60967445,14.03067017,10.69999981,19.10000038, 
1487349209,10.02499962,11.63749981,11.33749962,11.44999981,14.67500019,13.55000019,15.72500038,13.8125,52.31999969,76,14.83138752,16.85053825,12.52689362,14.13138008,10.60000038,19.5, 
1487349242,9.912500382,11.5625,11.26249981,11.375,14.41250038,13.4375,15.64999962,13.66250038,50.79999924,67.72000122,14.7352562,16.7742424,12.44144344,14.16342449,10.60000038,19.5, 
1487349275,9.800000191,11.41250038,11.11250019,11.22500038,14.48750019,13.32499981,15.5,13.58749962,52.20000076,71.91999817,14.66315746,16.64454079,12.32928944,14.22903824,10.5,19.10000038, 
1487349308,9.6875,11.30000019,11,11.11250019,14.375,13.25,15.42500019,13.47500038,61.11999893,53,14.56702518,16.56824684,12.21713543,14.29617786,10.39999962,18.79999924, 
1487349341,9.574999809,11.1875,10.88749981,11,14.26249981,13.10000038,15.3125,13.32499981,56.72000122,77.80000305,14.46822262,16.51331329,12.13435555,14.36026573,10.30000019,19, 
1487349374,9.6875,11.03750038,10.8125,10.88749981,14.1875,12.98750019,15.19999981,13.25,64.40000153,63.72000122,14.39612389,16.40649986,12.04623508,14.39383507,10.30000019,19.20000076, 
1487349407,9.387499809,10.96249962,10.73750019,10.77499962,14.11250019,12.91250038,15.125,13.17500019,47,56.31999969,14.31067371,16.31036758,11.95010281,14.38925743,10.30000019,18.79999924, 
1487349440,9.274999619,10.85000038,10.55000019,10.66250038,13.8125,12.83749962,15.05000019,13.0625,63.40000153,51.72000122,14.22789383,16.27069473,11.85130119,14.4716568,10.30000019,18, 
1487349473,9.162500382,10.73750019,10.47500038,10.55000019,13.88749981,12.72500038,14.89999962,12.98750019,61.31999969,54.20000076,14.1424427,16.17914009,11.73914719,14.41519833,10.19999981,17.5, 
1487349506,9.050000191,10.625,10.36250019,10.4375,13.8125,12.61250019,14.86250019,12.875,69.19999695,46,14.01693726,16.08606148,11.58426762,14.53116608,10.19999981,17.10000038, 
1487349539,8.9375,10.51249981,10.25,10.36250019,13.69999981,12.5,14.78750038,12.76249981,65.40000153,53.31999969,13.90478325,16.00976563,11.45876217,14.59830666,10.10000038,17, 
1487349572,8.824999809,10.39999962,10.13749981,10.25,13.625,12.46249962,14.67500019,12.6875,53.31999969,56,13.86205864,15.95483303,11.40268517,14.6639204,10.10000038,17.29999924, 
1487349606,8.75,10.4375,10.0625,10.13749981,13.51249981,12.35000038,14.60000038,12.61250019,63.31999969,62.79999924,13.81933308,15.8663311,11.35996056,14.73563766,10.10000038,17.60000038, 
1487349639,8.637499809,10.21249962,10.02499962,10.02499962,13.47500038,12.3125,14.52499962,12.53750038,64.59999847,47.11999893,13.80598164,15.742733,11.28786182,14.76768112,10.10000038,17.79999924, 
1487349672,8.5625,10.13749981,9.875,9.949999809,13.21249962,12.23750019,14.44999981,12.5,58,55.11999893,13.7792778,15.72442245,11.24513626,14.78141499,10.10000038,17.70000076, 
1487349705,8.487500191,10.02499962,9.762499809,9.875,13.32499981,12.16250038,14.33749962,12.42500019,62.11999893,71,13.72320175,15.54589176,11.16235638,14.81498432,10.10000038,17.70000076, 
1487349738,8.375,9.949999809,9.725000382,9.800000191,13.25,12.08749962,14.33749962,12.35000038,74.91999817,52.79999924,13.64843178,15.57488346,11.14900398,14.92027187,10,17.89999962, 
1487349771,8.300000191,9.875,9.649999619,9.6875,13.17500019,12.01249981,14.22500038,12.27499962,51.59999847,47,13.56565189,15.50011444,11.06355381,14.8638134,10,18.10000038, 
1487349804,8.412500382,9.800000191,9.574999809,9.649999619,13.10000038,11.9375,14.14999962,12.19999981,63.79999924,51.79999924,13.52292633,15.51537323,10.99412537,14.9874115,9.899999619,18.20000076, 
1487349837,8.149999619,9.725000382,9.462499619,9.537500382,13.02499962,11.89999962,14.11250019,12.125,68.19999695,52.72000122,13.44014645,15.39024925,10.9513998,15.0164032,9.899999619,18.29999924, 
1487349870,8.074999809,9.649999619,9.387499809,9.5,12.94999981,11.78750038,14.03750038,12.08749962,47.20000076,60.72000122,13.39742088,15.30022144,10.88197136,15.13847542,10,18.5, 
1487349903,8,9.574999809,9.3125,9.425000191,12.91250038,11.71249962,13.96249962,11.97500038,50,63,13.36804771,15.28038406,10.82589436,15.23003006,10,18.79999924, 
1487349936,7.925000191,9.5,9.274999619,9.350000382,12.83749962,11.67500019,13.92500019,11.9375,46.91999817,64.12000275,13.34134388,15.17509747,10.81254292,15.2269783,10.10000038,19.10000038, 
